"iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC"
"isoComp_00057143","geneComp_00011740","ENST00000468872.5","LSM5","d","f","LSM5","protein_coding","retained_intron",236.397790329213,397.505490659039,75.2900899993875,284.723704699414,2.41970933408857,-2.4002875870985,NA,3.78775599664474,6.31200997026511,1.26350202302436,2.87590449684522,0.391713672419582,-2.31158205906798,NA,0.0212833333333333,0.0260666666666667,0.0165,-0.00956666666666666,NA,NA,NA
"isoComp_00057144","geneComp_00011740","ENST00000480956.1","LSM5","d","f","LSM5","protein_coding","retained_intron",236.397790329213,397.505490659039,75.2900899993875,284.723704699414,2.41970933408857,-2.4002875870985,NA,0.920572871317938,1.15437986933939,0.686765873296482,0.568522993373863,0.083590166141407,-0.740815932992386,NA,0.00943333333333333,0.0097,0.00916666666666667,-0.000533333333333332,NA,NA,NA
"isoComp_00057160","geneComp_00011743","ENST00000249299.7","LSM8","d","f","LSM8","protein_coding","protein_coding",46.2344574946446,65.9519783732161,26.5169366160731,24.9928968695435,2.57353267562848,-1.31417658977849,NA,2.56067171021027,3.54616301226171,1.57518040815884,0.99940793503578,0.101926478261341,-1.16567441619319,NA,0.0596833333333333,0.0579666666666667,0.0614,0.00343333333333333,NA,NA,FALSE
"isoComp_00057161","geneComp_00011743","ENST00000411938.1","LSM8","d","f","LSM8","protein_coding","protein_coding",46.2344574946446,65.9519783732161,26.5169366160731,24.9928968695435,2.57353267562848,-1.31417658977849,NA,11.0536171712242,12.008788893939,10.0984454485095,6.65043652284135,2.50434203788079,-0.2497303802828,NA,0.327416666666667,0.285666666666667,0.369166666666667,0.0835,NA,NA,FALSE
"isoComp_00057162","geneComp_00011743","ENST00000422760.1","LSM8","d","f","LSM8","protein_coding","protein_coding",46.2344574946446,65.9519783732161,26.5169366160731,24.9928968695435,2.57353267562848,-1.31417658977849,NA,28.6275635723645,45.3375682713306,11.9175588733984,28.4193079371883,0.32315052170996,-1.92672638205206,NA,0.514266666666667,0.5716,0.456933333333333,-0.114666666666667,NA,NA,FALSE
"isoComp_00057163","geneComp_00011743","ENST00000424702.1","LSM8","d","f","LSM8","protein_coding","protein_coding",46.2344574946446,65.9519783732161,26.5169366160731,24.9928968695435,2.57353267562848,-1.31417658977849,NA,3.99260504084565,5.05945819568485,2.92575188600644,1.19743427306585,0.0273904597791196,-0.78810152124488,NA,0.0986333333333333,0.0848,0.112466666666667,0.0276666666666667,NA,NA,FALSE
"isoComp_00057200","geneComp_00011753","ENST00000228740.7","LTA4H","d","f","LTA4H","protein_coding","protein_coding",42.5472349288354,51.3125252955691,33.7819445621017,12.7241657990394,0.91289581254287,-0.602912786185039,NA,36.3814252835566,44.5724599548544,28.1903906122588,10.4920674157975,0.530211214497319,-0.660761077325309,NA,0.854933333333333,0.8749,0.834966666666667,-0.0399333333333334,NA,NA,FALSE
"isoComp_00057201","geneComp_00011753","ENST00000413268.6","LTA4H","d","f","LTA4H","protein_coding","protein_coding",42.5472349288354,51.3125252955691,33.7819445621017,12.7241657990394,0.91289581254287,-0.602912786185039,NA,1.13477531738714,1.06176736423469,1.20778327053959,0.752771134677657,0.179584545887136,0.184265607813147,NA,0.0305166666666667,0.0252666666666667,0.0357666666666667,0.0105,NA,NA,FALSE
"isoComp_00057202","geneComp_00011753","ENST00000537111.6","LTA4H","d","f","LTA4H","protein_coding","retained_intron",42.5472349288354,51.3125252955691,33.7819445621017,12.7241657990394,0.91289581254287,-0.602912786185039,NA,1.02419284615522,0.781049904472735,1.26733578783771,0.578473304862227,0.388682489057972,0.691297215525822,NA,0.0277,0.0184333333333333,0.0369666666666667,0.0185333333333333,NA,NA,NA
"isoComp_00057203","geneComp_00011753","ENST00000547393.5","LTA4H","d","f","LTA4H","protein_coding","retained_intron",42.5472349288354,51.3125252955691,33.7819445621017,12.7241657990394,0.91289581254287,-0.602912786185039,NA,0.306437336243218,0.114654132057005,0.498220540429431,0.114654132057005,0.343506533744335,2.02752397873627,NA,0.00918333333333333,0.0035,0.0148666666666667,0.0113666666666667,NA,NA,NA
"isoComp_00057204","geneComp_00011753","ENST00000547982.1","LTA4H","d","f","LTA4H","protein_coding","retained_intron",42.5472349288354,51.3125252955691,33.7819445621017,12.7241657990394,0.91289581254287,-0.602912786185039,NA,0.0531491871138286,0.0196549940669152,0.0866433801607421,0.0196549940669152,0.0866433801607421,1.70439583153027,NA,0.00161666666666667,6e-04,0.00263333333333333,0.00203333333333333,NA,NA,NA
"isoComp_00057205","geneComp_00011753","ENST00000548375.5","LTA4H","d","f","LTA4H","protein_coding","processed_transcript",42.5472349288354,51.3125252955691,33.7819445621017,12.7241657990394,0.91289581254287,-0.602912786185039,NA,0.180080221170295,0.0818958086121465,0.278264633728444,0.0818958086121465,0.278264633728444,1.64932288152891,NA,0.00515,0.0025,0.0078,0.0053,NA,NA,NA
"isoComp_00057206","geneComp_00011753","ENST00000548852.5","LTA4H","d","f","LTA4H","protein_coding","nonsense_mediated_decay",42.5472349288354,51.3125252955691,33.7819445621017,12.7241657990394,0.91289581254287,-0.602912786185039,NA,0.282327808239393,0.363249547174286,0.2014060693045,0.320045904116009,0.155769986828013,-0.820123714113411,NA,0.00718333333333333,0.00826666666666667,0.0061,-0.00216666666666667,NA,NA,TRUE
"isoComp_00057207","geneComp_00011753","ENST00000552091.1","LTA4H","d","f","LTA4H","protein_coding","retained_intron",42.5472349288354,51.3125252955691,33.7819445621017,12.7241657990394,0.91289581254287,-0.602912786185039,NA,0.056157746400481,0,0.112315492800962,0,0.112315492800962,3.61253524586235,NA,0.00171666666666667,0,0.00343333333333333,0.00343333333333333,NA,NA,NA
"isoComp_00057208","geneComp_00011753","ENST00000552789.5","LTA4H","d","f","LTA4H","protein_coding","protein_coding",42.5472349288354,51.3125252955691,33.7819445621017,12.7241657990394,0.91289581254287,-0.602912786185039,NA,1.8061806171337,3.6123612342674,0,3.6123612342674,0,-8.50078661372704,NA,0.02385,0.0477,0,-0.0477,NA,NA,FALSE
"isoComp_00057209","geneComp_00011753","ENST00000553041.5","LTA4H","d","f","LTA4H","protein_coding","retained_intron",42.5472349288354,51.3125252955691,33.7819445621017,12.7241657990394,0.91289581254287,-0.602912786185039,NA,1.3225085654355,0.705432355829488,1.9395847750415,0.359584805949016,0.111939809877844,1.4462796181171,NA,0.0381666666666667,0.0188666666666667,0.0574666666666667,0.0386,NA,NA,NA
"isoComp_00057315","geneComp_00011767","ENST00000367576.6","LTV1","d","f","LTV1","protein_coding","protein_coding",31.9352565290693,29.5678790202231,34.3026340379154,6.6146673956092,1.05313813344715,0.214221276912533,NA,31.9352565290693,29.5678790202231,34.3026340379154,6.6146673956092,1.05313813344715,0.214221276912533,NA,1,1,1,0,NA,NA,FALSE
"isoComp_00057345","geneComp_00011771","ENST00000240304.5","LUC7L3","d","f","LUC7L3","protein_coding","protein_coding",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,82.4776143722743,99.1713939953857,65.7838347491629,24.1456881285747,1.38353450791653,-0.592117100897669,NA,0.644066666666667,0.688466666666667,0.599666666666667,-0.0888,NA,NA,FALSE
"isoComp_00057346","geneComp_00011771","ENST00000393227.6","LUC7L3","d","f","LUC7L3","protein_coding","protein_coding",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,6.50261972958664,5.78779928108745,7.21744017808583,2.90093691977882,0.495585623576411,0.317979374101551,NA,0.05545,0.0449333333333333,0.0659666666666667,0.0210333333333333,NA,NA,FALSE
"isoComp_00057347","geneComp_00011771","ENST00000503728.1","LUC7L3","d","f","LUC7L3","protein_coding","protein_coding",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,0.641668343070991,0.446005321814922,0.837331364327059,0.234751256327414,0.141941690972995,0.89387561054032,NA,0.00558333333333333,0.0036,0.00756666666666667,0.00396666666666667,NA,NA,FALSE
"isoComp_00057348","geneComp_00011771","ENST00000503798.1","LUC7L3","d","f","LUC7L3","protein_coding","processed_transcript",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,0.195749858881677,0,0.391499717763353,0,0.391499717763353,5.32732706847913,NA,0.00186666666666667,0,0.00373333333333333,0.00373333333333333,NA,NA,NA
"isoComp_00057349","geneComp_00011771","ENST00000504065.5","LUC7L3","d","f","LUC7L3","protein_coding","nonsense_mediated_decay",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,12.2080110733847,10.1700030472939,14.2460190994756,6.0394042740312,1.13906430799724,0.485833181550143,NA,0.09965,0.0694333333333333,0.129866666666667,0.0604333333333334,NA,NA,TRUE
"isoComp_00057350","geneComp_00011771","ENST00000504563.6","LUC7L3","d","f","LUC7L3","protein_coding","nonsense_mediated_decay",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,2.40806608853446,0.966370541623329,3.8497616354456,0.966370541623329,0.312128707354752,1.98301108186128,NA,0.02245,0.0096,0.0353,0.0257,NA,NA,TRUE
"isoComp_00057351","geneComp_00011771","ENST00000505619.5","LUC7L3","d","f","LUC7L3","protein_coding","protein_coding",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,0.0602359282951038,0,0.120471856590208,0,0.0603881135607982,3.70566673895081,NA,0.000566666666666667,0,0.00113333333333333,0.00113333333333333,NA,NA,FALSE
"isoComp_00057352","geneComp_00011771","ENST00000505658.6","LUC7L3","d","f","LUC7L3","protein_coding","protein_coding",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,7.66287769973893,8.36344495041622,6.96231044906163,2.42680580902509,0.329834283558283,-0.264184481160918,NA,0.0628666666666667,0.0622666666666667,0.0634666666666667,0.00120000000000001,NA,NA,FALSE
"isoComp_00057353","geneComp_00011771","ENST00000506686.5","LUC7L3","d","f","LUC7L3","protein_coding","nonsense_mediated_decay",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,0.264878858674475,0.0612416616649382,0.468516055684013,0.0612416616649382,0.468516055684013,2.74777426051674,NA,0.0024,0.000333333333333333,0.00446666666666667,0.00413333333333333,NA,NA,TRUE
"isoComp_00057354","geneComp_00011771","ENST00000507503.1","LUC7L3","d","f","LUC7L3","protein_coding","retained_intron",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,0.311691758368845,0.425848266816094,0.197535249921596,0.243991498390877,0.197535249921596,-1.0704695731527,NA,0.00238333333333333,0.00296666666666667,0.0018,-0.00116666666666667,NA,NA,NA
"isoComp_00057355","geneComp_00011771","ENST00000508045.5","LUC7L3","d","f","LUC7L3","protein_coding","nonsense_mediated_decay",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,1.41383318624331,0.985230194104122,1.84243617838249,0.559145222331434,0.172577460840019,0.896321677598066,NA,0.0125,0.00826666666666667,0.0167333333333333,0.00846666666666667,NA,NA,TRUE
"isoComp_00057356","geneComp_00011771","ENST00000508218.5","LUC7L3","d","f","LUC7L3","protein_coding","retained_intron",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,0.36867959044108,0,0.73735918088216,0,0.0826388319540823,6.2237298639217,NA,0.00335,0,0.0067,0.0067,NA,NA,NA
"isoComp_00057357","geneComp_00011771","ENST00000508482.5","LUC7L3","d","f","LUC7L3","protein_coding","nonsense_mediated_decay",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,6.64245390819899,13.1532176497836,0.131690166614397,12.9767246061738,0.131690166614397,-6.53762874013653,NA,0.03635,0.0715,0.0012,-0.0703,NA,NA,TRUE
"isoComp_00057358","geneComp_00011771","ENST00000509335.5","LUC7L3","d","f","LUC7L3","protein_coding","nonsense_mediated_decay",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,0.594275257551576,0.0612416616649382,1.12730885343821,0.0612416616649382,0.713297552403747,3.99675911614755,NA,0.0052,0.000333333333333333,0.0100666666666667,0.00973333333333333,NA,NA,TRUE
"isoComp_00057359","geneComp_00011771","ENST00000509487.1","LUC7L3","d","f","LUC7L3","protein_coding","nonsense_mediated_decay",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,0.217510409562174,0,0.435020819124349,0,0.246537498072105,5.47580092522454,NA,0.00191666666666667,0,0.00383333333333333,0.00383333333333333,NA,NA,TRUE
"isoComp_00057360","geneComp_00011771","ENST00000513025.2","LUC7L3","d","f","LUC7L3","protein_coding","protein_coding",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,0.194831004852602,0,0.389662009705203,0,0.110940165731918,5.32070853726104,NA,0.00175,0,0.0035,0.0035,NA,NA,FALSE
"isoComp_00057361","geneComp_00011771","ENST00000513969.5","LUC7L3","d","f","LUC7L3","protein_coding","protein_coding",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,2.90619829480642,2.53929769957458,3.27309889003825,0.817433391303181,1.44554305285573,0.364958348971295,NA,0.0228,0.0163666666666667,0.0292333333333333,0.0128666666666667,NA,NA,FALSE
"isoComp_00057362","geneComp_00011771","ENST00000625349.2","LUC7L3","d","f","LUC7L3","protein_coding","protein_coding",127.776170909118,145.79108386628,109.761257951956,24.6581248871382,2.94954961834332,-0.409501089971552,NA,2.70497554665151,3.65998959504971,1.74996149825331,2.96712191823,0.87290417293186,-1.06023210469403,NA,0.01885,0.0219333333333333,0.0157666666666667,-0.00616666666666667,NA,NA,FALSE
"isoComp_00057371","geneComp_00011773","ENST00000266718.5","LUM","d","f","LUM","protein_coding","protein_coding",90.3063627520538,77.7048018045938,102.907923699514,16.244279927881,3.85272838760887,0.405232946934025,NA,35.0743930391449,20.4683862295378,49.6803998487519,0.290093272432736,0.926369670332795,1.2788651207534,NA,0.389016666666667,0.2946,0.483433333333333,0.188833333333333,NA,NA,FALSE
"isoComp_00057372","geneComp_00011773","ENST00000546642.1","LUM","d","f","LUM","protein_coding","processed_transcript",90.3063627520538,77.7048018045938,102.907923699514,16.244279927881,3.85272838760887,0.405232946934025,NA,19.7017325598085,11.3982761447066,28.0051889749104,6.56337821003313,2.75929626737483,1.29612841553651,NA,0.218933333333333,0.165733333333333,0.272133333333333,0.1064,NA,NA,NA
"isoComp_00057373","geneComp_00011773","ENST00000548071.1","LUM","d","f","LUM","protein_coding","processed_transcript",90.3063627520538,77.7048018045938,102.907923699514,16.244279927881,3.85272838760887,0.405232946934025,NA,35.5302371531004,45.8381394303493,25.2223348758515,17.433913716475,3.12192875815565,-0.86158947642578,NA,0.39205,0.539666666666667,0.244433333333333,-0.295233333333333,NA,NA,NA
"isoComp_00057416","geneComp_00011786","ENST00000284818.7","LY96","d","f","LY96","protein_coding","protein_coding",4.18420924031083,5.50849199623465,2.85992648438701,0.609046756635259,0.228720154279822,-0.943260303104281,NA,4.00912138088619,5.50849199623465,2.50975076553773,0.609046756635259,0.567830001976322,-1.13099304418593,NA,0.9282,1,0.8564,-0.1436,NA,NA,FALSE
"isoComp_00057417","geneComp_00011786","ENST00000518893.1","LY96","d","f","LY96","protein_coding","protein_coding",4.18420924031083,5.50849199623465,2.85992648438701,0.609046756635259,0.228720154279822,-0.943260303104281,NA,0.175087859424639,0,0.350175718849277,0,0.350175718849277,5.17062902050555,NA,0.0718,0,0.1436,0.1436,NA,NA,FALSE
"isoComp_00057418","geneComp_00011787","ENST00000343470.9","LYAR","d","f","LYAR","protein_coding","protein_coding",73.8004731147088,92.1571508952455,55.4437953341722,24.1956616532831,0.978986242928886,-0.732966450487017,NA,49.6175012754416,45.4589544878321,53.7760480630511,24.3829191654723,0.517701106825126,0.242350159448921,NA,0.811316666666667,0.652366666666667,0.970266666666667,0.3179,NA,NA,FALSE
"isoComp_00057419","geneComp_00011787","ENST00000452476.5","LYAR","d","f","LYAR","protein_coding","protein_coding",73.8004731147088,92.1571508952455,55.4437953341722,24.1956616532831,0.978986242928886,-0.732966450487017,NA,2.82077570106542,5.3468162673272,0.294735134803651,5.3468162673272,0.294735134803651,-4.13574806213024,NA,0.022,0.0388333333333333,0.00516666666666667,-0.0336666666666667,NA,NA,FALSE
"isoComp_00057420","geneComp_00011787","ENST00000502917.1","LYAR","d","f","LYAR","protein_coding","retained_intron",73.8004731147088,92.1571508952455,55.4437953341722,24.1956616532831,0.978986242928886,-0.732966450487017,NA,21.275386581073,41.1777610258285,1.37301213631746,40.2575094577607,0.348010495324581,-4.896329981465,NA,0.1651,0.305633333333333,0.0245666666666667,-0.281066666666667,NA,NA,NA
"isoComp_00057421","geneComp_00011787","ENST00000513174.1","LYAR","d","f","LYAR","protein_coding","protein_coding",73.8004731147088,92.1571508952455,55.4437953341722,24.1956616532831,0.978986242928886,-0.732966450487017,NA,0.0868095571288753,0.173619114257751,0,0.173619114257751,0,-4.1986443421441,NA,0.00156666666666667,0.00313333333333333,0,-0.00313333333333333,NA,NA,FALSE
"isoComp_00057519","geneComp_00011811","ENST00000379380.9","LYRM7","d","f","LYRM7","protein_coding","protein_coding",7.16329538677009,9.97644707536992,4.35014369817026,2.05366214411459,0.92561594319124,-1.19559581200103,NA,4.69202632830565,6.55192845981225,2.83212419679905,0.767634041977607,0.046659240168602,-1.20715026554477,NA,0.69785,0.678633333333333,0.717066666666667,0.0384333333333333,NA,NA,FALSE
"isoComp_00057520","geneComp_00011811","ENST00000507584.1","LYRM7","d","f","LYRM7","protein_coding","protein_coding",7.16329538677009,9.97644707536992,4.35014369817026,2.05366214411459,0.92561594319124,-1.19559581200103,NA,1.2963913131723,2.24160884870621,0.351173777638392,1.42515850940311,0.351173777638392,-2.64019116554776,NA,0.128216666666667,0.1981,0.0583333333333333,-0.139766666666667,NA,NA,FALSE
"isoComp_00057521","geneComp_00011811","ENST00000510516.5","LYRM7","d","f","LYRM7","protein_coding","protein_coding",7.16329538677009,9.97644707536992,4.35014369817026,2.05366214411459,0.92561594319124,-1.19559581200103,NA,1.17487774529214,1.18290976685146,1.16684572373281,0.713230018272056,0.641085563355245,-0.019559714435875,NA,0.173933333333333,0.123266666666667,0.2246,0.101333333333333,NA,NA,FALSE
"isoComp_00057899","geneComp_00011888","ENST00000454342.2","MAGIX","d","f","MAGIX","protein_coding","protein_coding",1.68614972084465,2.6600621206267,0.712237321062595,2.31002645353665,0.363492197957909,-1.88632842999386,NA,0.0501676825197703,0,0.100335365039541,0,0.100335365039541,3.46382337710942,NA,0.0353166666666667,0,0.0706333333333333,0.0706333333333333,NA,NA,FALSE
"isoComp_00057900","geneComp_00011888","ENST00000595224.5","MAGIX","d","f","MAGIX","protein_coding","protein_coding",1.68614972084465,2.6600621206267,0.712237321062595,2.31002645353665,0.363492197957909,-1.88632842999386,NA,0.0128360563201099,0,0.0256721126402199,0,0.0256721126402199,1.83479666030466,NA,0.0256333333333333,0,0.0512666666666667,0.0512666666666667,NA,NA,FALSE
"isoComp_00057901","geneComp_00011888","ENST00000612119.1","MAGIX","d","f","MAGIX","protein_coding","processed_transcript",1.68614972084465,2.6600621206267,0.712237321062595,2.31002645353665,0.363492197957909,-1.88632842999386,NA,0.0177832139690679,0.0131033293779434,0.0224630985601924,0.0131033293779434,0.0224630985601924,0.490699939078646,NA,0.0355,0.0261333333333333,0.0448666666666667,0.0187333333333333,NA,NA,NA
"isoComp_00057902","geneComp_00011888","ENST00000614074.4","MAGIX","d","f","MAGIX","protein_coding","protein_coding",1.68614972084465,2.6600621206267,0.712237321062595,2.31002645353665,0.363492197957909,-1.88632842999386,NA,0.106746677541512,0.00655166468897172,0.206941690394053,0.00655166468897172,0.206941690394053,3.7122590981194,NA,0.0793833333333333,0.0130666666666667,0.1457,0.132633333333333,NA,NA,FALSE
"isoComp_00057903","geneComp_00011888","ENST00000615626.4","MAGIX","d","f","MAGIX","protein_coding","protein_coding",1.68614972084465,2.6600621206267,0.712237321062595,2.31002645353665,0.363492197957909,-1.88632842999386,NA,1.35075859155111,2.45183550198237,0.249681681119841,2.41263226511885,0.0902267881013133,-3.24491821541377,NA,0.394133333333333,0.385633333333333,0.402633333333333,0.017,NA,NA,FALSE
"isoComp_00057904","geneComp_00011888","ENST00000615915.4","MAGIX","d","f","MAGIX","protein_coding","protein_coding",1.68614972084465,2.6600621206267,0.712237321062595,2.31002645353665,0.363492197957909,-1.88632842999386,NA,0.0374716171682123,0.0556891498562596,0.0192540844801649,0.0556891498562597,0.0192540844801649,-1.16701702535645,NA,0.0747833333333333,0.1111,0.0384666666666667,-0.0726333333333333,NA,NA,FALSE
"isoComp_00057905","geneComp_00011888","ENST00000616266.4","MAGIX","d","f","MAGIX","protein_coding","protein_coding",1.68614972084465,2.6600621206267,0.712237321062595,2.31002645353665,0.363492197957909,-1.88632842999386,NA,0.102196300913652,0.11650331299872,0.0878892888285842,0.0603527948162346,0.0305794543780487,-0.369952256156491,NA,0.338883333333333,0.431366666666667,0.2464,-0.184966666666667,NA,NA,FALSE
"isoComp_00057906","geneComp_00011888","ENST00000616812.4","MAGIX","d","f","MAGIX","protein_coding","retained_intron",1.68614972084465,2.6600621206267,0.712237321062595,2.31002645353665,0.363492197957909,-1.88632842999386,NA,0.00818958086121465,0.0163791617224293,0,0.0163791617224293,0,-1.39939871932374,NA,0.0163333333333333,0.0326666666666667,0,-0.0326666666666667,NA,NA,NA
"isoComp_00057951","geneComp_00011900","ENST00000522112.6","MAL2","d","f","MAL2","protein_coding","protein_coding",3.93764187566124,5.58947504756659,2.28580870375589,0.797380033530314,0.189118044663802,-1.28628914470101,NA,0.0524133175117738,0.104826635023548,0,0.104826635023548,0,-3.52138542121626,NA,0.0131,0.0262,0,-0.0262,NA,NA,FALSE
"isoComp_00057952","geneComp_00011900","ENST00000614891.5","MAL2","d","f","MAL2","protein_coding","protein_coding",3.93764187566124,5.58947504756659,2.28580870375589,0.797380033530314,0.189118044663802,-1.28628914470101,NA,3.88522855814947,5.48464841254304,2.28580870375589,0.901911714119571,0.189118044663802,-1.25902473431133,NA,0.9869,0.9738,1,0.0262,NA,NA,FALSE
"isoComp_00058315","geneComp_00011957","ENST00000265026.8","MAP3K13","d","f","MAP3K13","protein_coding","protein_coding",23.682228897763,20.745394975331,26.619062820195,4.49020236025361,1.52842569548958,0.35951526871781,NA,1.03353099177801,0.634620738491183,1.43244124506483,0.244736797429493,0.15335449255871,1.16199004670625,NA,0.0409833333333333,0.0284,0.0535666666666667,0.0251666666666667,NA,NA,FALSE
"isoComp_00058316","geneComp_00011957","ENST00000420577.1","MAP3K13","d","f","MAP3K13","protein_coding","protein_coding",23.682228897763,20.745394975331,26.619062820195,4.49020236025361,1.52842569548958,0.35951526871781,NA,0.0609712675205222,0,0.121942535041044,0,0.121942535041044,3.72183782399854,NA,0.00205,0,0.0041,0.0041,NA,NA,FALSE
"isoComp_00058317","geneComp_00011957","ENST00000424227.5","MAP3K13","d","f","MAP3K13","protein_coding","protein_coding",23.682228897763,20.745394975331,26.619062820195,4.49020236025361,1.52842569548958,0.35951526871781,NA,0.00160450704001374,0,0.00320901408002748,0,0.00320901408002748,0.401522787936975,NA,5e-05,0,1e-04,1e-04,NA,NA,FALSE
"isoComp_00058318","geneComp_00011957","ENST00000433092.5","MAP3K13","d","f","MAP3K13","protein_coding","nonsense_mediated_decay",23.682228897763,20.745394975331,26.619062820195,4.49020236025361,1.52842569548958,0.35951526871781,NA,0.0593667604805085,0,0.118733520961017,0,0.118733520961017,3.68631586116837,NA,0.002,0,0.004,0.004,NA,NA,TRUE
"isoComp_00058319","geneComp_00011957","ENST00000438798.1","MAP3K13","d","f","MAP3K13","protein_coding","protein_coding",23.682228897763,20.745394975331,26.619062820195,4.49020236025361,1.52842569548958,0.35951526871781,NA,1.30252124541725,0,2.60504249083451,0,0.821103467994658,8.03069057824243,NA,0.0476,0,0.0952,0.0952,NA,NA,FALSE
"isoComp_00058320","geneComp_00011957","ENST00000439882.1","MAP3K13","d","f","MAP3K13","protein_coding","nonsense_mediated_decay",23.682228897763,20.745394975331,26.619062820195,4.49020236025361,1.52842569548958,0.35951526871781,NA,0.0188128809449139,0,0.0376257618898277,0,0.0376257618898277,2.25174217220458,NA,0.00075,0,0.0015,0.0015,NA,NA,TRUE
"isoComp_00058321","geneComp_00011957","ENST00000443863.5","MAP3K13","d","f","MAP3K13","protein_coding","protein_coding",23.682228897763,20.745394975331,26.619062820195,4.49020236025361,1.52842569548958,0.35951526871781,NA,0.0909289245670837,0,0.181857849134167,0,0.181857849134167,4.26196588341576,NA,0.00365,0,0.0073,0.0073,NA,NA,FALSE
"isoComp_00058322","geneComp_00011957","ENST00000446828.5","MAP3K13","d","f","MAP3K13","protein_coding","protein_coding",23.682228897763,20.745394975331,26.619062820195,4.49020236025361,1.52842569548958,0.35951526871781,NA,0.17618859185526,0,0.352377183710519,0,0.119278077620647,5.17942021698251,NA,0.00676666666666667,0,0.0135333333333333,0.0135333333333333,NA,NA,FALSE
"isoComp_00058323","geneComp_00011957","ENST00000447637.1","MAP3K13","d","f","MAP3K13","protein_coding","protein_coding",23.682228897763,20.745394975331,26.619062820195,4.49020236025361,1.52842569548958,0.35951526871781,NA,0.296616412207842,0.0556891498562596,0.537543674559425,0.0556891498562597,0.291375871695032,3.05924704564629,NA,0.0112333333333333,0.00306666666666667,0.0194,0.0163333333333333,NA,NA,FALSE
"isoComp_00058324","geneComp_00011957","ENST00000448876.5","MAP3K13","d","f","MAP3K13","protein_coding","protein_coding",23.682228897763,20.745394975331,26.619062820195,4.49020236025361,1.52842569548958,0.35951526871781,NA,18.462838330861,19.7471568466019,17.1785198151201,4.37982286901118,0.859901168345583,-0.200930037988671,NA,0.7995,0.9516,0.6474,-0.3042,NA,NA,FALSE
"isoComp_00058325","geneComp_00011957","ENST00000454237.1","MAP3K13","d","f","MAP3K13","protein_coding","protein_coding",23.682228897763,20.745394975331,26.619062820195,4.49020236025361,1.52842569548958,0.35951526871781,NA,2.17884898509058,0.307928240381671,4.04976972979949,0.307928240381671,1.18981576208087,3.67462482353805,NA,0.0854166666666667,0.0169333333333333,0.1539,0.136966666666667,NA,NA,FALSE
"isoComp_00058530","geneComp_00011987","ENST00000311277.9","MAP9","d","f","MAP9","protein_coding","protein_coding",1.39549703986369,1.4457599964951,1.34523408323229,0.580938232286533,0.116791684493586,-0.103230462530695,NA,0.40714381550161,0.252239090525411,0.562048540477808,0.252239090525411,0.0224078180989939,1.12525481418691,NA,0.328916666666667,0.231233333333333,0.4266,0.195366666666667,NA,NA,FALSE
"isoComp_00058531","geneComp_00011987","ENST00000433024.5","MAP9","d","f","MAP9","protein_coding","protein_coding",1.39549703986369,1.4457599964951,1.34523408323229,0.580938232286533,0.116791684493586,-0.103230462530695,NA,0.366317736390967,0.111378299712519,0.621257173069414,0.111378299712519,0.19829271923829,2.37871736004526,NA,0.273866666666667,0.1021,0.445633333333333,0.343533333333333,NA,NA,FALSE
